Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1677279937.1667893,0,0,0,13.2157421875,53548,45.92864680492184,995.4386201919406,149.3585855893733
1677279938.3650875,0,0,0,13.2087109375,53451,45.964245361179955,995.4416452002022,149.33303609266235
1677279939.5623965,0,0,0,13.1966015625,52747,45.98112454111214,995.4392989307187,149.3528528940465
1677279940.7602499,0,1,1,13.1755078125,52621,46.17288597650297,995.441655425991,149.33294972482014
1677279941.9588861,0,1,1,13.156953125,52558,46.40765438732374,995.4433379208186,149.31873924679826
1677279943.1575387,0,1,1,13.1294140625,53128,46.647851651230155,995.4530774732863,149.23647863532133
1677279944.3554842,0,1,1,13.0969921875,53225,46.79039984118111,995.4527400485002,149.23932852633953
1677279945.5539312,0,1,1,13.0622265625,53613,46.97546474870731,995.4500474162825,149.26207053624594
1677279946.752459,0,1,1,13.0219921875,53908,46.94670364661111,995.4413048750996,149.335910506497
1677279947.950927,1,1,1,12.978046875,54041,46.94801317925886,995.4328898808526,149.40698449376669
1677279949.1493213,1,1,1,12.933515625,53908,46.97973018203329,995.426816801815,149.45827870419217
1677279950.347393,1,1,1,12.88703125,53974,46.95639156719927,995.4240903750589,149.4813066291321
1677279951.5451977,1,1,1,12.83546875,54240,46.92641743684337,995.4226913304076,149.4931232492563
1677279952.7432795,1,1,1,12.7868359375,54240,46.98815343719254,995.4246409427126,149.47665642468627
1677279953.9406831,1,1,1,12.7423046875,54374,47.00159588666518,995.4202111404597,149.5140714789378
1677279955.138826,1,1,1,12.6907421875,54644,47.01427657258713,995.4221356781901,149.49781640639574
1677279956.3373287,1,1,1,12.6438671875,54712,46.9787226947167,995.4237224946431,149.4844138218132
1677279957.5352015,1,1,1,12.601875,55191,46.98635265767041,995.4269878756159,149.45683378365882
1677279958.7331126,1,1,1,12.569453125,55088,46.83669305561936,995.4282552968966,149.44612891854717
1677279959.9317462,1,1,1,12.5403515625,55226,46.74835878843523,995.4285200015224,149.44389317768932
1677279961.1299958,1,1,1,12.510859375,54985,46.69651897848139,995.4314634596341,149.41903225593498
1677279962.327992,1,1,1,12.47765625,55191,46.705101932102636,995.4313738667005,149.41978897141567
1677279963.5264995,1,1,1,12.4508984375,55469,46.67789580722547,995.4406894620538,149.3411083377639
1677279964.7248187,1,1,1,12.42296875,55019,46.614100718316266,995.4379236686923,149.36446849739886
1677279965.9226124,1,1,3,12.399921875,55088,46.71496919420705,995.4334931098724,149.4018895374756
1677279967.1210032,1,1,3,12.38,55019,46.76756062114129,995.4294059224995,149.4364105400237
1677279968.3190424,1,1,3,12.3673046875,55122,46.89397879256231,995.4276882922844,149.45091793878308
1677279969.5170927,1,1,3,12.360859375,54916,46.8871955602636,995.4233076949412,149.4879173054245
1677279970.7152553,1,1,3,12.356953125,54882,46.923300076266074,995.4149110963385,149.55883695869102
1677279971.9131286,1,1,3,12.3567578125,55088,46.99635532889924,995.4179286326548,149.53335007911426
1677279973.111194,1,2,3,12.35421875,55191,47.06309495530439,995.4051769608202,149.64105437065516
1677279974.309443,1,2,3,12.35890625,55434,47.2099092729319,995.4015033181837,149.67208322129906
1677279975.5074992,1,2,3,12.36046875,55750,47.057678342281775,995.4058679793125,149.63521780089485
1677279976.7061176,1,2,3,12.366328125,55539,47.05221957663444,995.4092404485433,149.60673286218426
1677279977.9042645,1,2,3,12.3786328125,55539,46.943909362988514,995.4136394391581,149.56957771756134
1677279979.1025212,1,2,3,12.3903515625,55260,46.914731993888324,995.4220605569597,149.49845089649378
1677279980.300673,1,2,4,12.4048046875,54985,46.891941906500136,995.4217700114785,149.50090490659198
1677279981.4987671,0,1,3,12.42140625,54307,46.94244471660286,995.4234973192096,149.48631569969785
1677279982.6974494,0,1,3,12.438984375,54848,47.121039998579356,995.428580343704,149.44338351729772
1677279983.895482,0,1,3,12.4493359375,54916,47.20143238763825,995.4245856571174,149.47712337777617
1677279985.0882032,1,2,4,12.4665234375,54780,47.25820210736222,995.4206096291023,149.5107057533869
1677279986.2866201,1,2,4,12.4809765625,55019,47.394058352457975,995.4303767864699,149.42821046574016
